,EquipmentID,SurveyDate,AreaName,AreaID,Route,EquipmentName,AnalysisDate,FaultStatus,FaultName,Comment,Location,Analyst
327,2TTAFAN202,2019-08-25 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN202 MOTEUR DU VIRAGE 02TTAFAN202,2019-08-26 12:20:45,3. ATTENTIVE FOLLOW UP,Gear problem,"Sur le réducteur, on retrouve principalement des fréquences d'engrènement présumé (57 dents sur un des pignons ?) ainsi que des fréquences non synchrones sur le corp du réducteur traduisant probablement un défaut de roulement, les amplitudes en hausses mais restent acceptables.

Pouvez vous nous fournir les plans du réducteur svp ? (rlmt/pignonerie/...)

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Réducteur,Administrator/44538
328,02APHP101,2019-09-30 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02APHP101 LIGNE  APH 02APHP101 1MOIS,2019-10-01 11:56:27,3. ATTENTIVE FOLLOW UP,Looseness,"Nous observons la présence d'impacts et de frottement sur les mesures de l'arbre grande vitesse du multiplicateur ainsi que sur les paliers de la turbine en sortie. Les amplitudes sont en hausses notamment sur le palier en entrée de la turbine mais ne justifient pas une intervention, évolution à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",turbine,Administrator/44538
329,9TPFCMP001,2019-09-30 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,9TPFCMP001 CMP GAZ COK 09TPFCMP001 1MOI,2019-10-01 12:17:03,3. ATTENTIVE FOLLOW UP,Other,"Présence d'information non synchrone visible sur le palier côté accouplé du compresseur gaz pouvant provenir du roulement ou d'une fréquence d'engrènement. Nous observons également des informations synchrones à la vitesse de rotation du compresseur traduisant la présence d'un jeu rotatif. Les niveaux d'impacts sont stables et ne necessitent pas d'intervention.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Compresseur,Administrator/44538
330,2TTAFAN302,2019-10-17 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN302 VTL AIR BARRAGE 02TTAFAN302,2019-10-18 11:32:59,3. ATTENTIVE FOLLOW UP,Imbalance,"Nous observons principalement une hausse du pic à la fréquence de rotation du ventilateur (fréquence du déséquilibre), nous n'observons pas d'autres défaut sur cet équipement, les amplitudes restent acceptable, pac d'action requise pour le moment.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Ventilateur,Administrator/44538
331,02CRFP501,2020-06-22 22:00:00,STATION DE POMPAGE 1MOIS-3MOIS,PPE,STATION DE POMPAGE 1MOIS-3MOIS,02CRFP501 PPE EAU MER 02CRFP501  1MOIS,2020-06-24 09:11:36,3. ATTENTIVE FOLLOW UP,Bearing - Outer/Inner race,"Nous relevons une fréquence à 13.82ordres, accompagnée de bandes latérales à 1 ordre. Les niveaux vibratoires sont stables et acceptables, mais compte tenu de la faible vitesse de l'équipement, un suivi attentif est suggéré. 

Défaut de roulement moteur côté accouplement. Pas d'action requise, mais suivi attentif suggéré. ",Moteur côté accouplé ,UserID -1/0
332,9TPFCMP001,2020-07-20 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,9TPFCMP001 CMP GAZ COK 09TPFCMP001 1MOI,2020-07-21 16:35:34,3. ATTENTIVE FOLLOW UP,Gear problem,"Nous observons sur le moteur une diminution des niveaux vibratoires liées à la lubrification suite à votre intervention. 
Sur le compresseur côté accouplement, nous observons des amplitudes vibratoires importantes liées à l'engrènement des vis. Les amplitudes sont relativement stables en regard des dernières campagnes et restent cantonnées en haute fréquence.

Engrènement visible mais stable. A suivre attentivement à la prochaine mesure. ",Compresseur,HL/44534
333,1TTAFAN301,2020-07-20 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,1TTAFAN301 VTL AIR BARRAGE 01TTAFAN301,2020-07-22 16:05:53,3. ATTENTIVE FOLLOW UP,Imbalance,"Nous relevons sur le ventilateur une augmentation du déséquilibre, surtout en axial. Il semble que lorsque les deux ventilateurs fonctionnent à plein régime en même temps, il y ait amplification des ondes vibratoires. Sur ce ventilateur, aucune action n'est préconisée et une intervention sur le moteur voisin pourrait permettre de retrouver des valeurs plus basses, bien qu'elles soient encore acceptables compte tenu de l'historique. 

Déséquilibre avec amplification structurelle et résonance et/ou battement avec le ventilateur voisin. Pas d'action requise. A contrôler lors de la prochaine campagne. ",Moteur ,HL/44534
334,2TTAFAN301,2020-07-20 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,2TTAFAN301 VTL AIR BARRAGE 02TTAFAN301,2020-07-22 16:48:47,3. ATTENTIVE FOLLOW UP,Looseness,"Les impacts à la rotation sur le moteur semblent avoir diminués et le jeu diminuer. La prudence reste toutefois de mise, nous avons précédemment conseillé de remplacer le moteur. Ce remplacement a-t-il été réalisé? Si oui, les niveaux vibratoires ne semblent pas avoir diminué suffisamment. Dans le cas contraire, un suivi attentif reste préconisé.

Jeu structurel prononcé. A suivre lors de la prochaine mesure.  ",Moteur,HL/44534
335,02ADGP101,2019-10-17 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02ADGP101 PPE EVAPORATEUR 02ADGP101,2019-10-21 07:35:18,3. ATTENTIVE FOLLOW UP,Lubrication problem,"Nous observons sur le palier moteur côté accouplement la présence de frottement ainsi qu'un décollement de spectre associé à la lubrification du roulement, nous observons également des harmoniques de la fréquence de rotation sur les mesures du groupe indiquant la présence de jeu rotatif, les niveaux vibratoires sont corrects, évolution à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Moteur,Administrator/44538
336,02CTAP201,2019-10-17 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CTAP201 TRANCHE 2 02CTAP201,2019-10-21 07:48:33,3. ATTENTIVE FOLLOW UP,Other,"Pas de défaut majeur relevé sur le moteur, nous observons sur la pompe des fréquences à 6.1 ordres pouvant être associé à un défaut de roulement, les amplitudes sont en hausses mais restent acceptables.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,Administrator/44538
337,01APHP101,2019-11-18 23:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01APHP101 LIGNE APH 01APHP101 1MOIS,2019-11-19 14:46:26,3. ATTENTIVE FOLLOW UP,Vane pass frequency,"Nous relevons sur le palier côté réducteur de la pompe une augmentation des amplitudes vibratoires liée à une fréquence d'ordre 35. Les amplitudes vibratoires ne justifient pas d'intervention à ce stade mais un contrôle attentif lors de la prochaine mesure est nécessaire. Nous souhaiterions, si cela est possible et afin de poser un diagnostic plus fin, d'avoir accès aux plans de la pompe. 

AUGMENTATION DES AMPLITUDES VIBRATOIRES LIEES AU FONCTIONNEMENT DE LA POMPE. PAS D'ACTION REQUISE A CE STADE. ATTENTION PRECONISEE LORS DE LA PROCHAINE MESURE. 
",Palier pompe côté réducteur,tk/400
338,9TPFCMP001,2019-11-18 23:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,9TPFCMP001 CMP GAZ COK 09TPFCMP001 1MOI,2019-11-19 15:22:02,3. ATTENTIVE FOLLOW UP,Gear problem,"Nous observons des amplitudes vibratoires importantes sur les paliers du compresseur. Les informations présentent des fréquences multiples de la vitesse de rotation des vis du compresseur. Les amplitudes variant avec la charge du compresseur, il est normal d'observer des variations, cependant l'évoution ne doit pas être alarmante.  

DEFAUT ENGRENEMENT VIS COMPRESSEUR - DEFAUT A SUIVRE ATTENTIVEMMENT A LA PROCHAINE MESURE. ",Compresseur,tk/400
339,01CFIP601,2019-11-18 23:00:00,STATION DE POMPAGE 1MOIS-3MOIS,PPE,STATION DE POMPAGE 1MOIS-3MOIS,01CFIP601 PPE HP 01 CFI P601,2019-11-19 17:09:08,3. ATTENTIVE FOLLOW UP,Looseness,"Nous relevons sur la pompe des harmoniques de la fréquence de rotation traduisant du jeu. Depuis le 15/04, les amplitudes ont augmenté mais ne nécessitent pas d'intervention à ce stade. Si même évolution à la prochaine mesure, prévoir une intervention. Evolution à suivre lors de la prochaine mesure.

JEU - PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON PLANNING ",Pompe,tk/400
340,01APHP101,2020-07-20 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01APHP101 LIGNE APH 01APHP101 1MOIS,2020-07-21 15:45:34,3. ATTENTIVE FOLLOW UP,Gear problem,"Nous relevons sur le réducteur une légère augmentation des information en haute fréquence synonyme d'une contrainte en légère augmentation. Ceci peut être dû au fait que la tranche était en marche nominale. Les amplitudes ne sont pas encore alarmantes, nous n'observons pas de nombreuses harmoniques ni bandes latérales. A suivre lors de la prochaine mesure. 

Engrènemet légèrement plus contraint qu'à l'accoutumé. A suivre selon planning tendance. ",Réducteur HV,HL/44534
341,01SRIP201,2019-04-14 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01SRIP201 PPE REFRIGERATION 01SRIP201,2019-04-15 13:47:40,3. ATTENTIVE FOLLOW UP,Other,"Présence d'informations non synchrones sur les paliers de la pompe traduisant des défauts de roulement, les amplitudes sont en légère hausses et sont importantes mais ne necessitent pas encore une intervention.

EQUIPEMENT A SUIVRE ATTENTIVEMENT - MESURE CHAQUE MOIS",Pompe,Administrator/44538
342,01APHP201,2019-04-14 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01APHP201 LIGNE  APH 01APHP201 1MOIS,2019-04-15 14:12:45,3. ATTENTIVE FOLLOW UP,Gear problem,"Nous observons une hausse des niveaux vibratoires, présence d'impacts et de frottement sur les mesures de l'arbre grande vitesse du multiplicateur ainsi que sur les paliers de la pompe, on retrouve principalement des informations provenant des roulements et de l'engrénement. Les amplitudes sont en hausse et à suivre attentivement.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Réducteur,Administrator/44538
343,MBX21AP001,2019-04-14 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MBX21AP001 PPE CONTROLE 12MBX21AP001,2019-04-15 14:22:26,3. ATTENTIVE FOLLOW UP,Other,"Présence d'informations non synchrones sur les paliers moteur et pompe côté accouplement (niveaux max sur le moteur) pouvant traduirent des défauts de roulements, les amplitudes sont en hausses mais restent acceptables.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Moteur,Administrator/44538
344,01SRIP201,2019-06-20 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01SRIP201 PPE REFRIGERATION 01SRIP201,2019-06-21 11:19:44,3. ATTENTIVE FOLLOW UP,Other,"Présence d'informations non synchrones sur les paliers de la pompe traduisant des défauts de roulement, les amplitudes diminuent depuis plusieurs mesures et ne necessitent pas une intervention.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,Administrator/44538
345,01APHP201,2019-06-20 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01APHP201 LIGNE  APH 01APHP201 1MOIS,2019-06-21 11:30:24,3. ATTENTIVE FOLLOW UP,Gear problem,"Nous observons la présence d'impacts non synchrones sur les mesures de l'arbre grande vitesse du multiplicateur pouvant traduirent soit un problème de roulement soit une fréquence lié aux fonctionnement du multiplicateur (cinématique necessaire pour analyse). On retrouve principalement des informations provenant de l'engrénement sur l'arbre d'entrée. Les amplitudes sont plus ou moins stables, évolution de la fréquence d'engrénement sur le palier non accouplé en entrée du multiplicateur à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING (nous communiquer la cinématique du multiplicateur pour analyse précise)",Réducteur,Administrator/44538
346,09SDAMO04,2019-06-20 22:00:00,UTILITE,UTIL,UTILITE,09SDAMO04 G05 DEMINEE  09 SDA MO 04,2019-06-21 12:20:30,3. ATTENTIVE FOLLOW UP,E09,"Présence d'un pic à 2 fois la fréquence de rotation du groupe pouvant être associé soit à un délignage soit à la fréquence électrique, les amplitudes sont importantes mais ne necessitent pas d'intervention pour le moment. Évolution à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
347,01CRFP501,2019-07-29 22:00:00,STATION DE POMPAGE 1MOIS-3MOIS,PPE,STATION DE POMPAGE 1MOIS-3MOIS,01CRFP501 PPE EAU MER 01CRFP501  1MOIS,2019-07-30 14:18:37,3. ATTENTIVE FOLLOW UP,Other,"Présence d'impacts sous synchrones et non synchrones sur le palier de la pompe côté accouplement traduisant probablement des défauts sur le roulement. Les niveaux sont plus ou moins stables mais restent important, pas d'action requise pour le moment.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE ATTENTIVEMENT",Pompe,Administrator/44538
348,MAX11AP001,2019-07-29 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MAX11AP001 PPE REGUL1 TV2 22MAX11AP001,2019-07-31 07:38:08,3. ATTENTIVE FOLLOW UP,Imbalance,"Présence d'information à 9 ordres sur les mesures du moteur pouvant être associées aux nombres de pâles de la roue de la pompe, les amplitudes sont en hausses, évolution à suivre attentivement.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,Administrator/44538
349,MAV50AP001,2019-07-29 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MAV50AP001 PPE SOULEVEMENT 22MAV50AP001,2019-07-31 07:43:57,3. ATTENTIVE FOLLOW UP,Imbalance,"Présence d'information à 9 ordres sur les mesures du groupe pouvant être associées aux nombres de pâles de la roue de la pompe, les amplitudes sont en hausses, évolution à suivre attentivement.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,Administrator/44538
350,MAV21AP031,2019-07-29 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MAV21AP031 PPE LUB SEC TV2 22MAV21AP031,2019-07-31 07:47:26,3. ATTENTIVE FOLLOW UP,E09,"Nous n'obervons principalement des informations à 2 fois la fréquence de rotation traduisant probablement un problème de lignage ainsi que des informations à 9 ordres provenant d'un élément de la pompe. Les amplitudes sont à surveiller attentivement.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
351,9TPFCMP001,2019-10-17 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,9TPFCMP001 CMP GAZ COK 09TPFCMP001 1MOI,2019-10-18 11:53:27,3. ATTENTIVE FOLLOW UP,Other,"Présence d'information non synchrone visible sur le palier côté accouplé du compresseur gaz pouvant provenir du roulement ou d'une fréquence d'engrènement. Nous observons également des informations synchrones à la vitesse de rotation du compresseur traduisant la présence d'un jeu rotatif. Les niveaux d'impacts sont stables et ne necessitent pas d'intervention.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Compresseur,Administrator/44538
352,02APHP201,2019-04-14 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02APHP201 LIGNE APH 02APHP201 1MOIS,2019-04-15 15:16:28,3. ATTENTIVE FOLLOW UP,Gear problem,"Nous observons une hausse des niveaux vibratoires, présence d'impacts et de frottement sur les mesures de l'arbre grande vitesse du multiplicateur ainsi que sur les paliers de la pompe, on retrouve principalement des informations provenant des roulements et de l'engrénement. Les amplitudes sont en hausse et à suivre attentivement.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Réducteur,Administrator/44538
353,01CTAP101,2019-07-29 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CTAP101 TRANCHE 1 01CTAP101,2019-07-30 13:35:07,3. ATTENTIVE FOLLOW UP,E09,"Nous observons principalement des pics à 2 fois la fréquence de rotation pouvant être causé par un défaut de lignage ou par un effort des tuyauteries. Les amplitudes sont stables, à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
354,01CTAP201,2019-07-29 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01CTAP201 TRANCHE 1 01CTAP201,2019-07-30 13:35:09,3. ATTENTIVE FOLLOW UP,E09,"Nous observons principalement des pics à 2 fois la fréquence de rotation pouvant être causé par un défaut de lignage ou par un effort des tuyauteries. Les amplitudes sont stables, à suivre.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
355,MBX21AP001,2019-07-29 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,MBX21AP001 PPE CONTROLE 12MBX21AP001,2019-07-31 08:10:50,3. ATTENTIVE FOLLOW UP,Looseness,"Nous observons principalement la présence d'informations synchrones sur les paliers moteur et pompe traduisant la présence de jeu mécanique, les amplitudes sont en hausses mais restent acceptables.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,Administrator/44538
356,02SRIP101,2019-07-29 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02SRIP101 PPE REFRIGERATION 02SRIP101,2019-07-31 08:31:01,3. ATTENTIVE FOLLOW UP,Lubrication problem,"Nous observons des informations provenant des roulement sur la pompe ainsi qu'un soulévement de spectre pouvant être associé à un problème de lubrification et/ou de cavitation. Les niveaux sont en important mais restent acceptables.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",Pompe,Administrator/44538
357,02CTAP201,2019-07-29 22:00:00,TRANCHE 2 - TG2-TV2 - 3 MOIS,TR 2,TRANCHE 2 - TG2-TV2 - 3 MOIS,02CTAP201 TRANCHE 2 02CTAP201,2019-07-31 09:00:16,3. ATTENTIVE FOLLOW UP,Imbalance,"Nous observons sur l'ensemble des mesures du groupe des fréquences à 6.09 ordres pouvant être associé soit à un défaut de roulement (information à fournir afin de déterminer l'origine du défaut). Les amplitudes sont en hausses mais restent encore acceptables.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING",,Administrator/44538
358,MAV21AP021,2020-06-22 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,MAV21AP021 PPE AUXIL LUB 22MAV21AP021,2020-06-24 09:53:14,3. ATTENTIVE FOLLOW UP,Imbalance,"Première mesure: Déséquilibre avec amplification structurelle. Les niveaux sont relativement importants (10 mm/s RMS) mais sans historique, nous ne conseillons pas d'intervention. 

Déséquilibre important. Evolution à suivre lors de la prochaine mesure. ",Moteur,Administrator/44534
359,9TPFCMP001,2019-05-12 22:00:00,CHAUDIERE 1MOIS-3MOIS,CHAU,CHAUDIERE 1MOIS-3MOIS,9TPFCMP001 CMP GAZ COK 09TPFCMP001 1MOI,2019-05-13 12:59:43,3. ATTENTIVE FOLLOW UP,Other,"Présence d'information non synchrone visible sur le palier côté accouplé du compresseur gaz pouvant provenir d'un défaut de roulement ou d'une fréquence d'engrènement. Nous observons également des informations synchrones à la vitesse de rotation du compresseur traduisant la présence d'un jeu rotatif. Les niveaux d'impacts sont en baisse et ne necessitent pas d'intervention.

PAS D'ACTION REQUISE - EQUIPEMENT A SUIVRE SELON LE PLANNING / NOUS COMMUNIQUER LES INFORMATIONS SUR LA CINEMATIQUE DE CET EQUIPEMENT POUR ANALYSE PRECISE SVP.",Compresseur CA,Administrator/44538
360,01SRIP201,2019-05-12 22:00:00,TRANCHE 1 TV1-TG1 - 3 MOIS,TR 1,TRANCHE 1 TV1-TG1 - 3 MOIS,01SRIP201 PPE REFRIGERATION 01SRIP201,2019-05-13 13:37:51,3. ATTENTIVE FOLLOW UP,Other,"Présence d'informations non synchrones sur les paliers de la pompe traduisant des défauts de roulement, les amplitudes sont stables, les amplitudes ne necessitent pas encore une intervention.

EQUIPEMENT A SUIVRE ATTENTIVEMENT - MESURE CHAQUE MOIS",Pompe,Administrator/44538
